machine_id,job_id,op_index,start,end,proc_time
5,6,9,466,502,36
5,0,9,502,533,31
5,2,10,543,559,16
6,1,0,0,30,30
6,2,0,30,65,35
6,7,2,65,94,29
6,6,2,94,115,21
6,0,5,115,140,25
6,3,1,140,169,29
6,5,5,218,253,35
6,4,3,253,285,32
6,12,7,295,315,20
6,16,7,339,370,31
6,13,6,370,397,27
6,10,12,397,422,25
6,18,11,425,442,17
6,19,12,469,497,28
6,8,9,497,513,16
6,17,14,528,554,26
6,15,13,554,587,33
6,14,13,591,614,23
6,11,14,614,629,15
6,9,14,642,675,33
7,15,2,53,89,36
7,18,2,89,127,38
7,2,3,127,159,32
7,10,4,159,184,25
7,5,4,184,218,34
7,16,4,225,264,39
7,3,3,264,278,14
7,9,4,278,301,23
7,4,4,301,317,16
7,12,8,317,336,19
7,17,10,339,371,32
7,11,9,372,404,32
7,19,9,404,415,11
7,0,7,415,441,26
7,13,9,441,469,28
7,1,9,469,484,15
7,7,13,484,506,22
7,8,12,564,592,28
7,14,14,614,641,27
7,6,14,641,674,33
8,5,0,0,24,24
8,13,0,24,52,28
8,19,1,52,91,39
8,8,2,91,115,24
8,6,3,115,134,19
8,0,6,140,167,27
8,12,3,177,191,14
8,10,5,191,204,13
8,7,6,204,218,14
8,17,7,219,258,39
8,15,6,258,283,25
8,11,5,283,304,21
8,16,6,304,339,35
8,4,6,405,429,24
8,9,8,429,459,30
8,14,9,459,492,33
8,1,11,511,534,23
8,18,12,534,564,30
8,2,12,601,617,16
8,3,13,617,637,20
9,15,0,0,13,13
9,19,0,13,44,31
9,0,2,44,61,17
9,14,0,61,82,21
9,7,3,94,114,20
9,3,0,114,134,20
9,18,6,184,200,16
9,6,7,251,264,13
9,10,9,265,290,25
9,11,6,304,324,20
9,17,11,371,391,20
9,8,6,408,434,26
9,4,7,434,457,23
9,5,11,457,485,28
9,2,8,485,502,17
9,16,12,507,523,16
9,12,13,523,555,32
9,1,13,555,581,26
9,13,13,583,616,33
9,9,13,616,642,26
10,10,0,0,28,28
10,17,1,28,42,14
10,18,1,42,72,30
10,7,5,135,175,40
10,1,6,184,212,28
10,5,7,314,350,36
10,2,7,350,373,23
10,15,8,373,396,23
10,13,7,397,414,17
10,16,10,420,453,33
10,11,10,453,471,18
10,3,9,472,496,24
10,4,9,496,530,34
10,6,10,530,551,21
10,8,11,551,564,13
10,9,11,564,579,15
10,14,12,579,591,12
10,12,14,591,607,16
10,0,13,622,641,19
10,19,14,641,658,17
11,4,0,0,23,23
11,5,1,24,43,19
11,8,1,43,72,29
11,11,1,72,97,25
11,1,3,97,116,19
11,18,5,164,184,20
11,17,6,202,219,17
11,14,5,306,322,16
11,19,6,322,344,22
11,12,9,344,356,12
11,10,11,356,370,14
11,16,8,370,406,36
11,7,12,406,443,37
11,3,8,443,472,29
11,13,10,472,493,21
11,9,9,493,524,31
11,15,12,524,537,13
11,0,10,537,555,18
11,6,11,555,572,17
11,2,11,572,601,29
12,17,0,0,22,22
12,12,0,22,61,39
12,1,2,61,81,20
12,10,2,82,111,29
12,19,2,111,138,27
12,9,0,138,173,35
12,6,4,173,185,12
12,16,3,185,225,40
12,13,3,225,248,23
12,14,3,248,286,38
12,3,4,286,319,33
12,2,6,319,338,19
12,7,11,359,371,12
12,18,10,385,425,40
12,5,13,523,536,13
12,11,13,540,557,17
12,15,14,587,600,13
12,8,13,600,628,28
12,4,13,628,643,15
12,0,14,643,669,26
13,8,0,0,32,32
13,6,0,32,59,27
13,4,1,59,79,20
13,2,2,87,110,23
13,18,4,149,164,15
13,1,5,169,184,15
13,11,3,184,219,35
13,12,5,220,257,37
13,7,8,257,296,39
13,10,10,296,327,31
13,15,7,327,351,24
13,19,7,351,387,36
13,9,7,387,398,11
13,17,12,398,427,29
13,5,12,485,523,38
13,14,11,523,563,40
13,13,12,563,583,20
13,0,12,583,622,39
13,16,13,622,649,27
13,3,14,649,667,18
14,15,1,13,53,40
14,5,2,53,74,21
14,14,1,82,116,34
14,18,3,127,149,22
14,13,2,149,189,40
14,10,6,204,218,14
14,7,7,218,257,39
14,9,3,257,275,18
14,17,8,275,306,31
14,11,7,324,343,19
14,6,8,343,355,12
14,12,10,356,378,22
14,19,10,415,429,14
14,8,8,461,488,27
14,16,11,488,507,19
14,3,10,507,532,25
14,1,12,534,554,20
14,0,11,555,571,16
14,4,12,598,626,28
14,2,14,652,674,22
