machine_id,job_id,op_index,start,end,proc_time
11,15,12,440,453,13
11,3,8,453,482,29
11,9,9,485,516,31
11,13,10,516,537,21
11,0,10,537,555,18
11,6,11,555,572,17
11,2,11,572,601,29
12,9,0,0,35,35
12,17,0,35,57,22
12,12,0,57,96,39
12,10,2,97,126,29
12,1,2,126,146,20
12,6,4,146,158,12
12,19,2,158,185,27
12,16,3,185,225,40
12,13,3,225,248,23
12,14,3,248,286,38
12,3,4,294,327,33
12,2,6,327,346,19
12,7,11,388,400,12
12,18,10,400,440,40
12,11,13,549,566,17
12,5,13,566,579,13
12,15,14,579,592,13
12,8,13,598,626,28
12,4,13,626,641,15
12,0,14,641,667,26
13,6,0,0,27,27
13,4,1,27,47,20
13,8,0,47,79,32
13,2,2,87,110,23
13,18,4,150,165,15
13,11,3,165,200,35
13,1,5,200,215,15
13,12,5,215,252,37
13,15,7,252,276,24
13,7,8,276,315,39
13,10,10,315,346,31
13,19,7,346,382,36
13,9,7,435,446,11
13,17,12,446,475,29
13,14,11,478,518,40
13,5,12,518,556,38
13,13,12,558,578,20
13,0,12,578,617,39
13,16,13,617,644,27
13,3,14,648,666,18
14,15,1,13,53,40
14,5,2,53,74,21
14,14,1,82,116,34
14,18,3,128,150,22
14,13,2,150,190,40
14,10,6,206,220,14
14,7,7,220,259,39
14,9,3,259,277,18
14,11,7,277,296,19
14,6,8,296,308,12
14,17,8,308,339,31
14,12,10,351,373,22
14,19,10,431,445,14
14,8,8,446,473,27
14,16,11,473,492,19
14,1,12,517,537,20
14,3,10,537,562,25
14,0,11,562,578,16
14,4,12,578,606,28
14,2,14,639,661,22
