machine_id,job_id,op_index,start,end,proc_time
12,12,0,0,39,39
12,17,0,39,61,22
12,9,0,61,96,35
12,16,3,96,136,40
12,10,2,136,165,29
12,13,3,165,188,23
12,19,2,188,215,27
12,14,3,215,253,38
12,6,4,253,265,12
12,1,2,265,285,20
12,2,6,285,304,19
12,3,4,304,337,33
12,7,11,364,376,12
12,18,10,426,466,40
12,8,13,542,570,28
12,5,13,610,623,13
12,4,13,623,638,15
12,11,13,648,665,17
12,15,14,665,678,13
12,0,14,678,704,26
13,6,0,0,27,27
13,8,0,27,59,32
13,2,2,59,82,23
13,4,1,82,102,20
13,12,5,177,214,37
13,7,8,215,254,39
13,11,3,254,289,35
13,18,4,289,304,15
13,1,5,328,343,15
13,15,7,373,397,24
13,19,7,397,433,36
13,9,7,433,444,11
13,10,10,452,483,31
13,13,12,483,503,20
13,17,12,503,532,29
13,14,11,532,572,40
13,5,12,572,610,38
13,0,12,610,649,39
13,16,13,649,676,27
13,3,14,687,705,18
14,15,1,13,53,40
14,5,2,53,74,21
14,13,2,81,121,40
14,14,1,122,156,34
14,7,7,176,215,39
14,18,3,215,237,22
14,17,8,242,273,31
14,9,3,273,291,18
14,8,8,296,323,27
14,10,6,323,337,14
14,12,10,345,367,22
14,11,7,377,396,19
14,6,8,396,408,12
14,19,10,460,474,14
14,3,10,514,539,25
14,1,12,539,559,20
14,4,12,559,587,28
14,0,11,591,607,16
14,16,11,607,626,19
14,2,14,671,693,22
