machine_id,job_id,op_index,start,end,proc_time
11,3,8,440,469,29
11,9,9,469,500,31
11,15,12,500,513,13
11,13,10,513,534,21
11,0,10,534,552,18
11,6,11,557,574,17
11,2,11,574,603,29
12,12,0,0,39,39
12,9,0,39,74,35
12,17,0,74,96,22
12,19,2,96,123,27
12,10,2,123,152,29
12,1,2,152,172,20
12,6,4,172,184,12
12,16,3,185,225,40
12,14,3,225,263,38
12,13,3,263,286,23
12,3,4,286,319,33
12,2,6,319,338,19
12,7,11,342,354,12
12,18,10,354,394,40
12,5,13,492,505,13
12,11,13,526,543,17
12,15,14,549,562,13
12,8,13,598,626,28
12,4,13,626,641,15
12,0,14,641,667,26
13,6,0,0,27,27
13,4,1,27,47,20
13,8,0,47,79,32
13,2,2,87,110,23
13,18,4,110,125,15
13,11,3,142,177,35
13,12,5,177,214,37
13,1,5,217,232,15
13,7,8,232,271,39
13,15,7,271,295,24
13,10,10,317,348,31
13,19,7,348,384,36
13,9,7,406,417,11
13,5,12,454,492,38
13,17,12,492,521,29
13,14,11,521,561,40
13,13,12,561,581,20
13,0,12,581,620,39
13,16,13,620,647,27
13,3,14,647,665,18
14,15,1,13,53,40
14,5,2,53,74,21
14,18,3,86,108,22
14,14,1,108,142,34
14,13,2,142,182,40
14,7,7,189,228,39
14,10,6,231,245,14
14,9,3,245,263,18
14,11,7,283,302,19
14,12,10,309,331,22
14,6,8,331,343,12
14,17,8,371,402,31
14,19,10,429,443,14
14,8,8,445,472,27
14,16,11,472,491,19
14,1,12,518,538,20
14,3,10,538,563,25
14,0,11,563,579,16
14,4,12,579,607,28
14,2,14,641,663,22
