machine_id,job_id,op_index,start,end,proc_time
5,45,7,2827,2893,66
5,28,7,2893,2947,54
5,0,5,2947,2986,39
5,33,7,2986,3000,14
5,49,7,3000,3069,69
5,4,9,3069,3132,63
5,17,9,3132,3221,89
5,2,8,3221,3289,68
5,13,9,3289,3340,51
5,26,9,3340,3371,31
5,21,9,3371,3399,28
5,40,9,3399,3413,14
6,25,8,393,430,37
6,10,5,430,465,35
6,48,6,690,734,44
6,15,6,734,777,43
6,9,6,777,861,84
6,35,7,880,901,21
6,31,9,901,952,51
6,19,9,952,1009,57
6,42,9,1009,1071,62
6,18,9,1071,1142,71
6,27,6,1142,1148,6
6,32,6,1148,1189,41
6,44,7,1189,1211,22
6,11,8,1232,1282,50
6,24,7,1326,1349,23
6,41,6,1393,1406,13
6,14,5,1406,1454,48
6,12,8,1454,1533,79
6,5,5,1533,1625,92
6,38,8,1625,1718,93
6,20,9,1718,1728,10
6,3,5,1728,1827,99
6,36,9,1827,1902,75
6,29,5,1902,1926,24
6,34,6,1926,2021,95
6,7,7,2021,2118,97
6,13,5,2118,2181,63
6,16,6,2181,2224,43
6,30,5,2226,2297,71
6,45,5,2297,2392,95
6,46,6,2413,2478,65
6,6,7,2478,2513,35
6,21,7,2513,2613,100
6,39,6,2613,2710,97
6,23,8,2710,2780,70
6,2,6,2780,2820,40
6,4,7,2820,2851,31
6,28,6,2851,2885,34
6,37,6,2885,2898,13
6,8,8,2898,2985,87
6,26,8,2985,3062,77
6,17,8,3062,3074,12
6,43,8,3074,3087,13
6,47,9,3087,3156,69
6,40,8,3156,3190,34
6,1,9,3190,3228,38
6,49,8,3228,3242,14
6,33,9,3242,3274,32
6,22,9,3274,3300,26
6,0,8,3365,3366,1
7,25,9,430,466,36
7,10,6,466,512,46
7,19,6,524,549,25
7,42,6,549,639,90
7,48,5,639,690,51
7,12,6,690,787,97
7,15,7,787,797,10
7,18,8,797,798,1
7,31,8,798,815,17
7,35,6,815,880,65
7,9,8,941,1015,74
7,11,5,1015,1025,10
7,44,5,1089,1108,19
7,21,5,1108,1207,99
7,47,5,1207,1268,61
7,24,6,1295,1326,31
7,26,5,1326,1386,60
7,41,7,1406,1408,2
7,32,8,1408,1455,47
7,14,6,1455,1501,46
7,38,6,1512,1582,70
7,27,7,1582,1673,91
7,20,8,1673,1700,27
7,36,8,1700,1785,85
7,5,8,1793,1822,29
7,6,5,1822,1922,100
7,3,6,1922,1968,46
7,7,8,2118,2145,27
7,23,5,2149,2195,46
7,40,5,2195,2256,61
7,17,5,2256,2276,20
7,29,8,2276,2354,78
7,1,6,2383,2468,85
7,45,6,2468,2470,2
7,13,8,2470,2561,91
7,8,5,2561,2584,23
7,22,5,2584,2615,31
7,33,5,2615,2685,70
7,16,9,2685,2778,93
7,46,9,2778,2863,85
7,4,8,2863,2961,98
7,37,7,2961,3049,88
7,30,9,3049,3146,97
7,39,8,3146,3231,85
7,43,9,3231,3297,66
7,34,9,3297,3353,56
7,0,7,3353,3365,12
7,28,9,3365,3407,42
7,2,9,3407,3434,27
7,49,9,3434,3455,21
8,25,5,295,297,2
8,31,5,411,449,38
8,12,5,521,609,88
8,18,6,620,628,8
8,19,8,628,720,92
8,15,5,720,729,9
8,10,9,729,773,44
8,42,8,773,863,90
8,27,5,863,897,34
8,9,7,897,941,44
8,35,9,971,1027,56
8,48,9,1027,1125,98
8,11,6,1125,1213,88
8,24,5,1213,1295,82
8,44,9,1295,1358,63
8,20,6,1358,1373,15
8,21,6,1373,1429,56
8,41,8,1429,1451,22
8,32,9,1455,1535,80
8,36,6,1558,1583,25
8,38,7,1583,1606,23
8,7,6,1627,1629,2
8,34,5,1629,1671,42
8,26,7,1671,1732,61
8,14,9,1767,1864,97
8,5,9,1864,1888,24
8,43,6,1888,1894,6
8,29,6,1926,1986,60
8,3,8,2001,2084,83
8,47,8,2084,2181,97
8,2,5,2241,2294,53
8,16,7,2294,2358,64
8,13,7,2358,2404,46
8,46,7,2478,2509,31
8,1,7,2509,2563,54
8,6,8,2563,2653,90
8,4,5,2653,2665,12
8,8,7,2665,2755,90
8,49,6,2755,2824,69
8,30,8,2824,2897,73
8,22,7,2897,2937,40
8,17,7,2937,2964,27
8,40,7,2964,3027,63
8,33,8,3027,3111,84
8,45,8,3111,3168,57
8,28,8,3168,3227,59
8,23,9,3227,3316,89
8,37,8,3316,3320,4
8,39,9,3320,3329,9
8,0,9,3366,3403,37
9,25,6,297,334,37
9,42,5,447,480,33
9,19,5,480,524,44
9,10,7,524,553,29
9,18,5,553,620,67
9,31,7,620,697,77
9,9,5,697,744,47
9,35,5,744,807,63
9,12,7,807,856,49
9,48,8,856,925,69
9,15,9,925,985,60
9,32,5,1082,1130,48
9,44,6,1130,1168,38
9,11,7,1213,1232,19
9,20,5,1276,1353,77
9,24,8,1353,1380,27
9,26,6,1386,1451,65
9,38,5,1451,1512,61
9,36,5,1512,1558,46
9,41,9,1558,1580,22
9,7,5,1580,1627,47
9,14,7,1627,1662,35
9,5,6,1662,1727,65
9,27,8,1727,1807,80
9,43,5,1807,1879,72
9,47,7,1879,1974,95
9,3,7,1974,2001,27
9,16,5,2006,2096,90
9,29,7,2096,2192,96
9,34,8,2192,2275,83
9,13,6,2275,2349,74
9,46,5,2349,2413,64
9,30,6,2413,2505,92
9,49,5,2505,2558,53
9,23,7,2558,2621,63
9,40,6,2621,2717,96
9,4,6,2717,2808,91
9,28,5,2808,2812,4
9,17,6,2812,2845,33
9,1,8,2845,2945,100
9,33,6,2945,2952,7
9,39,7,2952,2980,28
9,0,6,2986,3049,63
9,22,8,3049,3133,84
9,21,8,3133,3210,77
9,2,7,3210,3215,5
9,6,9,3215,3303,88
9,45,9,3303,3349,46
9,8,9,3349,3391,42
9,37,9,3391,3421,30
