machine_id,job_id,op_index,start,end,proc_time
5,45,7,2849,2915,66
5,28,7,2915,2969,54
5,0,5,2969,3008,39
5,33,7,3008,3022,14
5,49,7,3022,3091,69
5,4,9,3091,3154,63
5,17,9,3154,3243,89
5,2,8,3243,3311,68
5,13,9,3311,3362,51
5,26,9,3362,3393,31
5,21,9,3393,3421,28
5,40,9,3421,3435,14
6,25,8,390,427,37
6,10,5,427,462,35
6,48,6,690,734,44
6,15,6,734,777,43
6,9,6,777,861,84
6,35,7,880,901,21
6,31,9,901,952,51
6,19,9,952,1009,57
6,42,9,1009,1071,62
6,18,9,1071,1142,71
6,27,6,1142,1148,6
6,32,6,1148,1189,41
6,44,7,1190,1212,22
6,11,8,1232,1282,50
6,24,7,1343,1366,23
6,41,6,1393,1406,13
6,14,5,1406,1454,48
6,12,8,1454,1533,79
6,5,5,1533,1625,92
6,38,8,1625,1718,93
6,20,9,1718,1728,10
6,3,5,1728,1827,99
6,36,9,1827,1902,75
6,29,5,1902,1926,24
6,34,6,1926,2021,95
6,7,7,2021,2118,97
6,13,5,2118,2181,63
6,16,6,2181,2224,43
6,30,5,2228,2299,71
6,45,5,2299,2394,95
6,46,6,2435,2500,65
6,6,7,2500,2535,35
6,21,7,2535,2635,100
6,39,6,2635,2732,97
6,23,8,2732,2802,70
6,2,6,2802,2842,40
6,4,7,2842,2873,31
6,28,6,2873,2907,34
6,37,6,2907,2920,13
6,8,8,2920,3007,87
6,26,8,3007,3084,77
6,17,8,3084,3096,12
6,43,8,3096,3109,13
6,47,9,3109,3178,69
6,40,8,3178,3212,34
6,1,9,3212,3250,38
6,49,8,3250,3264,14
6,33,9,3264,3296,32
6,22,9,3296,3322,26
6,0,8,3376,3377,1
7,25,9,427,463,36
7,10,6,463,509,46
7,19,6,524,549,25
7,42,6,549,639,90
7,48,5,639,690,51
7,12,6,690,787,97
7,15,7,787,797,10
7,18,8,797,798,1
7,31,8,798,815,17
7,35,6,815,880,65
7,9,8,945,1019,74
7,11,5,1019,1029,10
7,44,5,1133,1152,19
7,21,5,1152,1251,99
7,47,5,1251,1312,61
7,24,6,1312,1343,31
7,26,5,1343,1403,60
7,41,7,1406,1408,2
7,32,8,1408,1455,47
7,14,6,1455,1501,46
7,38,6,1501,1571,70
7,27,7,1571,1662,91
7,20,8,1662,1689,27
7,36,8,1689,1774,85
7,5,8,1793,1822,29
7,6,5,1822,1922,100
7,3,6,1922,1968,46
7,7,8,2118,2145,27
7,23,5,2151,2197,46
7,40,5,2197,2258,61
7,17,5,2258,2278,20
7,29,8,2278,2356,78
7,45,6,2394,2396,2
7,1,6,2396,2481,85
7,13,8,2481,2572,91
7,8,5,2572,2595,23
7,22,5,2595,2626,31
7,33,5,2626,2696,70
7,16,9,2696,2789,93
7,46,9,2789,2874,85
7,4,8,2874,2972,98
7,37,7,2972,3060,88
7,30,9,3060,3157,97
7,39,8,3157,3242,85
7,43,9,3242,3308,66
7,34,9,3308,3364,56
7,0,7,3364,3376,12
7,28,9,3376,3418,42
7,2,9,3418,3445,27
7,49,9,3445,3466,21
8,25,5,292,294,2
8,31,5,488,526,38
8,12,5,526,614,88
8,18,6,620,628,8
8,19,8,628,720,92
8,15,5,720,729,9
8,10,9,729,773,44
8,42,8,773,863,90
8,27,5,867,901,34
8,9,7,901,945,44
8,35,9,971,1027,56
8,48,9,1027,1125,98
8,11,6,1125,1213,88
8,24,5,1213,1295,82
8,44,9,1295,1358,63
8,20,6,1358,1373,15
8,21,6,1373,1429,56
8,41,8,1429,1451,22
8,32,9,1455,1535,80
8,36,6,1542,1567,25
8,38,7,1571,1594,23
8,7,6,1689,1691,2
8,34,5,1691,1733,42
8,26,7,1733,1794,61
8,14,9,1794,1891,97
8,5,9,1891,1915,24
8,43,6,1915,1921,6
8,29,6,1926,1986,60
8,3,8,2028,2111,83
8,47,8,2111,2208,97
8,2,5,2243,2296,53
8,16,7,2296,2360,64
8,13,7,2371,2417,46
8,46,7,2500,2531,31
8,1,7,2531,2585,54
8,6,8,2585,2675,90
8,4,5,2675,2687,12
8,8,7,2687,2777,90
8,49,6,2777,2846,69
8,30,8,2846,2919,73
8,22,7,2919,2959,40
8,17,7,2959,2986,27
8,40,7,2986,3049,63
8,33,8,3049,3133,84
8,45,8,3133,3190,57
8,28,8,3190,3249,59
8,23,9,3249,3338,89
8,37,8,3338,3342,4
8,39,9,3342,3351,9
8,0,9,3377,3414,37
9,25,6,294,331,37
9,42,5,447,480,33
9,19,5,480,524,44
9,10,7,524,553,29
9,18,5,553,620,67
9,31,7,620,697,77
9,9,5,697,744,47
9,35,5,744,807,63
9,12,7,807,856,49
9,48,8,856,925,69
9,15,9,925,985,60
9,32,5,1079,1127,48
9,44,6,1152,1190,38
9,11,7,1213,1232,19
9,20,5,1232,1309,77
9,24,8,1366,1393,27
9,38,5,1413,1474,61
9,41,9,1474,1496,22
9,36,5,1496,1542,46
9,14,7,1542,1577,35
9,26,6,1577,1642,65
9,7,5,1642,1689,47
9,5,6,1689,1754,65
9,27,8,1754,1834,80
9,43,5,1834,1906,72
9,47,7,1906,2001,95
9,3,7,2001,2028,27
9,16,5,2028,2118,90
9,29,7,2118,2214,96
9,34,8,2214,2297,83
9,13,6,2297,2371,74
9,46,5,2371,2435,64
9,30,6,2435,2527,92
9,49,5,2527,2580,53
9,23,7,2580,2643,63
9,40,6,2643,2739,96
9,4,6,2739,2830,91
9,28,5,2830,2834,4
9,17,6,2834,2867,33
9,1,8,2867,2967,100
9,33,6,2967,2974,7
9,39,7,2974,3002,28
9,0,6,3008,3071,63
9,22,8,3071,3155,84
9,21,8,3155,3232,77
9,2,7,3232,3237,5
9,6,9,3237,3325,88
9,45,9,3325,3371,46
9,8,9,3371,3413,42
9,37,9,3413,3443,30
