machine_id,job_id,op_index,start,end,proc_time
5,37,5,2825,2877,52
5,0,5,2877,2916,39
5,49,7,2916,2985,69
5,13,9,2985,3036,51
5,28,7,3036,3090,54
5,33,7,3090,3104,14
5,17,9,3104,3193,89
5,29,9,3193,3263,70
5,2,8,3263,3331,68
5,4,9,3331,3394,63
5,40,9,3394,3408,14
5,38,9,3408,3413,5
6,25,8,406,443,37
6,10,5,443,478,35
6,48,6,601,645,44
6,15,6,697,740,43
6,31,9,740,791,51
6,19,9,791,848,57
6,18,9,848,919,71
6,35,7,919,940,21
6,27,6,940,946,6
6,9,6,946,1030,84
6,12,8,1030,1109,79
6,5,5,1109,1201,92
6,32,6,1201,1242,41
6,44,7,1242,1264,22
6,11,8,1264,1314,50
6,42,9,1314,1376,62
6,41,6,1376,1389,13
6,24,7,1389,1412,23
6,14,5,1412,1460,48
6,21,7,1520,1620,100
6,3,5,1620,1719,99
6,34,6,1719,1814,95
6,7,7,1814,1911,97
6,36,9,1911,1986,75
6,6,7,1986,2021,35
6,43,8,2021,2034,13
6,47,9,2034,2103,69
6,13,5,2103,2166,63
6,16,6,2166,2209,43
6,26,8,2209,2286,77
6,30,5,2286,2357,71
6,45,5,2357,2452,95
6,46,6,2452,2517,65
6,29,5,2517,2541,24
6,2,6,2541,2581,40
6,23,8,2581,2651,70
6,8,8,2651,2738,87
6,39,6,2738,2835,97
6,4,7,2835,2866,31
6,38,8,2866,2959,93
6,28,6,2959,2993,34
6,37,6,2993,3006,13
6,17,8,3006,3018,12
6,40,8,3018,3052,34
6,1,9,3052,3090,38
6,49,8,3090,3104,14
6,20,9,3104,3114,10
6,33,9,3212,3244,32
6,22,9,3244,3270,26
6,0,8,3323,3324,1
7,25,9,443,479,36
7,10,6,479,525,46
7,19,6,525,550,25
7,48,5,550,601,51
7,42,6,601,691,90
7,31,8,698,715,17
7,18,8,715,716,1
7,15,7,740,750,10
7,35,6,761,826,65
7,12,6,877,974,97
7,11,5,995,1005,10
7,27,7,1005,1096,91
7,44,5,1096,1115,19
7,26,5,1149,1209,60
7,47,5,1209,1270,61
7,32,8,1270,1317,47
7,24,6,1317,1348,31
7,21,5,1348,1447,99
7,14,6,1460,1506,46
7,9,8,1506,1580,74
7,5,8,1580,1609,29
7,41,7,1609,1611,2
7,20,8,1611,1638,27
7,36,8,1639,1724,85
7,3,6,1724,1770,46
7,6,5,1770,1870,100
7,38,6,1870,1940,70
7,7,8,1940,1967,27
7,34,9,2024,2080,56
7,43,9,2080,2146,66
7,23,5,2147,2193,46
7,40,5,2193,2254,61
7,1,6,2359,2444,85
7,17,5,2444,2464,20
7,45,6,2464,2466,2
7,8,5,2466,2489,23
7,13,8,2489,2580,91
7,22,5,2586,2617,31
7,33,5,2617,2687,70
7,16,9,2687,2780,93
7,46,9,2780,2865,85
7,30,9,2865,2962,97
7,4,8,2962,3060,98
7,29,8,3060,3138,78
7,37,7,3138,3226,88
7,39,8,3226,3311,85
7,0,7,3311,3323,12
7,28,9,3323,3365,42
7,2,9,3365,3392,27
7,49,9,3392,3413,21
8,25,5,308,310,2
8,31,5,411,449,38
8,18,6,621,629,8
8,10,9,643,687,44
8,15,5,688,697,9
8,19,8,697,789,92
8,12,5,789,877,88
8,27,5,877,911,34
8,48,9,911,1009,98
8,11,6,1009,1097,88
8,24,5,1097,1179,82
8,9,7,1179,1223,44
8,42,8,1223,1313,90
8,35,9,1313,1369,56
8,20,6,1369,1384,15
8,32,9,1384,1464,80
8,21,6,1464,1520,56
8,36,6,1520,1545,25
8,44,9,1545,1608,63
8,7,6,1621,1623,2
8,41,8,1623,1645,22
8,34,5,1658,1700,42
8,5,9,1700,1724,24
8,47,8,1724,1821,97
8,43,6,1849,1855,6
8,14,9,1855,1952,97
8,3,8,1952,2035,83
8,6,8,2035,2125,90
8,26,7,2125,2186,61
8,38,7,2186,2209,23
8,16,7,2209,2273,64
8,2,5,2273,2326,53
8,13,7,2326,2372,46
8,1,7,2444,2498,54
8,46,7,2517,2548,31
8,8,7,2548,2638,90
8,29,6,2638,2698,60
8,4,5,2698,2710,12
8,49,6,2710,2779,69
8,30,8,2779,2852,73
8,22,7,2852,2892,40
8,40,7,2892,2955,63
8,17,7,2955,2982,27
8,45,8,2982,3039,57
8,23,9,3039,3128,89
8,33,8,3128,3212,84
8,28,8,3212,3271,59
8,37,8,3271,3275,4
8,39,9,3311,3320,9
8,0,9,3324,3361,37
9,25,6,310,347,37
9,42,5,401,434,33
9,19,5,460,504,44
9,10,7,525,554,29
9,18,5,554,621,67
9,31,7,621,698,77
9,35,5,698,761,63
9,9,5,761,808,47
9,48,8,808,877,69
9,15,9,889,949,60
9,12,7,974,1023,49
9,32,5,1094,1142,48
9,44,6,1142,1180,38
9,11,7,1180,1199,19
9,5,6,1201,1266,65
9,20,5,1266,1343,77
9,27,8,1343,1423,80
9,36,5,1423,1469,46
9,24,8,1469,1496,27
9,14,7,1506,1541,35
9,7,5,1574,1621,47
9,47,7,1621,1716,95
9,38,5,1716,1777,61
9,43,5,1777,1849,72
9,26,6,1849,1914,65
9,3,7,1914,1941,27
9,34,8,1941,2024,83
9,16,5,2024,2114,90
9,21,8,2114,2191,77
9,13,6,2191,2265,74
9,6,9,2265,2353,88
9,46,5,2353,2417,64
9,30,6,2417,2509,92
9,23,7,2509,2572,63
9,49,5,2572,2625,53
9,40,6,2625,2721,96
9,4,6,2721,2812,91
9,29,7,2812,2908,96
9,28,5,2908,2912,4
9,17,6,2912,2945,33
9,1,8,2945,3045,100
9,33,6,3045,3052,7
9,39,7,3052,3080,28
9,0,6,3080,3143,63
9,22,8,3143,3227,84
9,2,7,3227,3232,5
9,45,9,3232,3278,46
9,8,9,3278,3320,42
9,37,9,3320,3350,30
9,41,9,3350,3372,22
