machine_id,job_id,op_index,start,end,proc_time
5,0,9,466,497,31
5,6,9,497,533,36
5,2,10,533,549,16
6,1,0,0,30,30
6,2,0,30,65,35
6,7,2,65,94,29
6,6,2,94,115,21
6,0,5,115,140,25
6,3,1,140,169,29
6,5,5,169,204,35
6,4,3,204,236,32
6,16,7,269,300,31
6,12,7,327,347,20
6,18,11,383,400,17
6,8,9,400,416,16
6,13,6,419,446,27
6,17,14,446,472,26
6,10,12,472,497,25
6,9,14,500,533,33
6,11,14,547,562,15
6,14,13,570,593,23
6,19,12,593,621,28
6,15,13,621,654,33
7,15,2,53,89,36
7,18,2,89,127,38
7,5,4,127,161,34
7,16,4,161,200,39
7,2,3,200,232,32
7,9,4,232,255,23
7,10,4,262,287,25
7,3,3,287,301,14
7,17,10,301,333,32
7,4,4,333,349,16
7,12,8,349,368,19
7,11,9,372,404,32
7,0,7,404,430,26
7,1,9,445,460,15
7,13,9,491,519,28
7,19,9,519,530,11
7,7,13,530,552,22
7,8,12,552,580,28
7,14,14,593,620,27
7,6,14,621,654,33
8,5,0,0,24,24
8,13,0,24,52,28
8,19,1,52,91,39
8,8,2,97,121,24
8,6,3,121,140,19
8,0,6,140,167,27
8,17,7,167,206,39
8,12,3,206,220,14
8,7,6,220,234,14
8,16,6,234,269,35
8,11,5,269,290,21
8,10,5,290,303,13
8,15,6,321,346,25
8,9,8,346,376,30
8,4,6,386,410,24
8,14,9,410,443,33
8,18,12,443,473,30
8,1,11,473,496,23
8,2,12,604,620,16
8,3,13,629,649,20
9,15,0,0,13,13
9,19,0,13,44,31
9,0,2,44,61,17
9,14,0,61,82,21
9,7,3,94,114,20
9,3,0,114,134,20
9,18,6,184,200,16
9,11,6,290,310,20
9,8,6,317,343,26
9,17,11,343,363,20
9,10,9,372,397,25
9,6,7,397,410,13
9,4,7,410,433,23
9,5,11,442,470,28
9,9,13,474,500,26
9,2,8,500,517,17
9,16,12,517,533,16
9,12,13,533,565,32
9,1,13,565,591,26
9,13,13,607,640,33
10,10,0,0,28,28
10,17,1,28,42,14
10,18,1,45,75,30
10,7,5,167,207,40
10,1,6,214,242,28
10,5,7,248,284,36
10,2,7,304,327,23
10,16,10,349,382,33
10,15,8,382,405,23
10,11,10,405,423,18
10,9,11,427,442,15
10,13,7,446,463,17
10,4,9,465,499,34
10,8,11,499,512,13
10,3,9,513,537,24
10,6,10,537,558,21
10,14,12,558,570,12
10,0,13,586,605,19
10,12,14,605,621,16
10,19,14,643,660,17
11,5,1,24,43,19
11,11,1,43,68,25
11,8,1,68,97,29
11,4,0,97,120,23
11,1,3,120,139,19
11,17,6,143,160,17
11,18,5,164,184,20
11,14,5,205,221,16
11,16,8,300,336,36
11,12,9,368,380,12
11,9,9,380,411,31
11,19,6,411,433,22
11,10,11,433,447,14
11,7,12,447,484,37
11,3,8,484,513,29
11,0,10,513,531,18
11,13,10,531,552,21
11,6,11,558,575,17
11,2,11,575,604,29
11,15,12,604,617,13
12,17,0,0,22,22
12,9,0,22,57,35
12,12,0,57,96,39
12,1,2,96,116,20
12,16,3,116,156,40
12,14,3,156,194,38
12,10,2,194,223,29
12,6,4,223,235,12
12,13,3,235,258,23
12,19,2,258,285,27
12,2,6,285,304,19
12,3,4,304,337,33
12,18,10,343,383,40
12,7,11,435,447,12
12,11,13,530,547,17
12,5,13,547,560,13
12,8,13,580,608,28
12,0,14,608,634,26
12,4,13,634,649,15
12,15,14,654,667,13
13,6,0,0,27,27
13,8,0,27,59,32
13,2,2,87,110,23
13,4,1,120,140,20
13,18,4,149,164,15
13,11,3,164,199,35
13,1,5,199,214,15
13,12,5,248,285,37
13,7,8,296,335,39
13,9,7,335,346,11
13,15,7,346,370,24
13,17,12,370,399,29
13,10,10,399,430,31
13,19,7,433,469,36
13,14,11,469,509,40
13,5,12,509,547,38
13,0,12,547,586,39
13,13,12,587,607,20
13,16,13,607,634,27
13,3,14,649,667,18
14,15,1,13,53,40
14,5,2,53,74,21
14,14,1,82,116,34
14,18,3,127,149,22
14,13,2,149,189,40
14,9,3,208,226,18
14,17,8,226,257,31
14,7,7,257,296,39
14,10,6,303,317,14
14,11,7,317,336,19
14,8,8,370,397,27
14,6,8,410,422,12
14,12,10,422,444,22
14,16,11,444,463,19
14,1,12,496,516,20
14,0,11,531,547,16
14,19,10,547,561,14
14,3,10,561,586,25
14,4,12,586,614,28
14,2,14,642,664,22
