machine_id,job_id,op_index,start,end,proc_time
5,37,5,2809,2861,52
5,0,5,2866,2905,39
5,49,7,2905,2974,69
5,13,9,2974,3025,51
5,28,7,3025,3079,54
5,33,7,3079,3093,14
5,17,9,3093,3182,89
5,29,9,3182,3252,70
5,2,8,3252,3320,68
5,4,9,3320,3383,63
5,40,9,3383,3397,14
5,38,9,3397,3402,5
6,25,8,390,427,37
6,10,5,427,462,35
6,48,6,632,676,44
6,15,6,697,740,43
6,31,9,740,791,51
6,19,9,791,848,57
6,18,9,848,919,71
6,35,7,919,940,21
6,27,6,940,946,6
6,9,6,946,1030,84
6,12,8,1030,1109,79
6,5,5,1109,1201,92
6,32,6,1201,1242,41
6,44,7,1242,1264,22
6,11,8,1264,1314,50
6,42,9,1314,1376,62
6,41,6,1376,1389,13
6,24,7,1389,1412,23
6,14,5,1412,1460,48
6,21,7,1520,1620,100
6,3,5,1620,1719,99
6,34,6,1719,1814,95
6,7,7,1814,1911,97
6,36,9,1911,1986,75
6,6,7,1986,2021,35
6,47,9,2021,2090,69
6,43,8,2090,2103,13
6,13,5,2103,2166,63
6,16,6,2166,2209,43
6,26,8,2209,2286,77
6,30,5,2286,2357,71
6,45,5,2357,2452,95
6,46,6,2452,2517,65
6,2,6,2517,2557,40
6,29,5,2557,2581,24
6,23,8,2581,2651,70
6,8,8,2651,2738,87
6,39,6,2738,2835,97
6,4,7,2835,2866,31
6,38,8,2866,2959,93
6,28,6,2959,2993,34
6,37,6,2993,3006,13
6,17,8,3006,3018,12
6,40,8,3018,3052,34
6,1,9,3052,3090,38
6,49,8,3090,3104,14
6,20,9,3104,3114,10
6,33,9,3212,3244,32
6,22,9,3244,3270,26
6,0,8,3317,3318,1
7,25,9,427,463,36
7,10,6,463,509,46
7,19,6,509,534,25
7,48,5,581,632,51
7,42,6,632,722,90
7,31,8,722,739,17
7,18,8,739,740,1
7,15,7,740,750,10
7,35,6,750,815,65
7,12,6,877,974,97
7,11,5,996,1006,10
7,27,7,1006,1097,91
7,44,5,1097,1116,19
7,26,5,1145,1205,60
7,47,5,1205,1266,61
7,32,8,1266,1313,47
7,24,6,1313,1344,31
7,21,5,1344,1443,99
7,14,6,1460,1506,46
7,9,8,1506,1580,74
7,5,8,1580,1609,29
7,41,7,1609,1611,2
7,20,8,1611,1638,27
7,36,8,1638,1723,85
7,3,6,1723,1769,46
7,6,5,1769,1869,100
7,38,6,1869,1939,70
7,7,8,1939,1966,27
7,34,9,2023,2079,56
7,43,9,2103,2169,66
7,23,5,2169,2215,46
7,40,5,2215,2276,61
7,1,6,2358,2443,85
7,17,5,2443,2463,20
7,45,6,2463,2465,2
7,8,5,2466,2489,23
7,13,8,2489,2580,91
7,22,5,2580,2611,31
7,33,5,2611,2681,70
7,16,9,2681,2774,93
7,46,9,2774,2859,85
7,30,9,2859,2956,97
7,4,8,2956,3054,98
7,29,8,3054,3132,78
7,37,7,3132,3220,88
7,39,8,3220,3305,85
7,0,7,3305,3317,12
7,28,9,3317,3359,42
7,2,9,3359,3386,27
7,49,9,3386,3407,21
8,25,5,292,294,2
8,31,5,488,526,38
8,18,6,605,613,8
8,10,9,628,672,44
8,15,5,688,697,9
8,19,8,697,789,92
8,12,5,789,877,88
8,27,5,877,911,34
8,48,9,911,1009,98
8,11,6,1009,1097,88
8,9,7,1097,1141,44
8,42,8,1141,1231,90
8,24,5,1231,1313,82
8,35,9,1313,1369,56
8,20,6,1369,1384,15
8,32,9,1384,1464,80
8,21,6,1464,1520,56
8,36,6,1520,1545,25
8,44,9,1545,1608,63
8,7,6,1620,1622,2
8,41,8,1622,1644,22
8,34,5,1657,1699,42
8,5,9,1699,1723,24
8,47,8,1723,1820,97
8,43,6,1848,1854,6
8,14,9,1854,1951,97
8,3,8,1951,2034,83
8,6,8,2034,2124,90
8,26,7,2124,2185,61
8,38,7,2185,2208,23
8,16,7,2209,2273,64
8,2,5,2273,2326,53
8,13,7,2326,2372,46
8,1,7,2443,2497,54
8,46,7,2517,2548,31
8,8,7,2548,2638,90
8,29,6,2638,2698,60
8,4,5,2698,2710,12
8,49,6,2710,2779,69
8,30,8,2779,2852,73
8,22,7,2852,2892,40
8,40,7,2892,2955,63
8,17,7,2955,2982,27
8,45,8,2982,3039,57
8,23,9,3039,3128,89
8,33,8,3128,3212,84
8,28,8,3212,3271,59
8,37,8,3271,3275,4
8,39,9,3305,3314,9
8,0,9,3318,3355,37
9,25,6,294,331,37
9,42,5,401,434,33
9,19,5,460,504,44
9,10,7,509,538,29
9,18,5,538,605,67
9,31,7,605,682,77
9,35,5,682,745,63
9,9,5,745,792,47
9,48,8,792,861,69
9,15,9,874,934,60
9,12,7,974,1023,49
9,32,5,1095,1143,48
9,44,6,1143,1181,38
9,11,7,1181,1200,19
9,5,6,1201,1266,65
9,20,5,1266,1343,77
9,27,8,1343,1423,80
9,36,5,1423,1469,46
9,24,8,1469,1496,27
9,14,7,1506,1541,35
9,7,5,1573,1620,47
9,47,7,1620,1715,95
9,38,5,1715,1776,61
9,43,5,1776,1848,72
9,26,6,1848,1913,65
9,3,7,1913,1940,27
9,34,8,1940,2023,83
9,16,5,2023,2113,90
9,21,8,2113,2190,77
9,13,6,2190,2264,74
9,6,9,2264,2352,88
9,46,5,2352,2416,64
9,30,6,2416,2508,92
9,23,7,2508,2571,63
9,49,5,2571,2624,53
9,40,6,2624,2720,96
9,4,6,2720,2811,91
9,29,7,2811,2907,96
9,28,5,2907,2911,4
9,17,6,2911,2944,33
9,1,8,2944,3044,100
9,33,6,3044,3051,7
9,39,7,3051,3079,28
9,0,6,3079,3142,63
9,22,8,3142,3226,84
9,2,7,3226,3231,5
9,45,9,3231,3277,46
9,8,9,3277,3319,42
9,37,9,3319,3349,30
9,41,9,3349,3371,22
